step,node,flow_in_veh_s,halting_sum,vehCount_sum
588,C1,1000.000000,45,46
588,C2,0.000000,12,12
589,A1,0.000000,55,56
589,B0,0.000000,50,50
589,A0,0.000000,17,17
589,A2,0.000000,7,8
589,B1,0.000000,63,72
589,B2,0.000000,56,56
589,C0,0.000000,7,7
589,C1,0.000000,45,46
589,C2,0.000000,12,12
590,A1,0.000000,55,56
590,B0,0.000000,50,50
590,A0,0.000000,17,17
590,A2,0.000000,7,8
590,B1,0.000000,61,72
590,B2,0.000000,56,56
590,C0,0.000000,7,7
590,C1,0.000000,45,46
590,C2,0.000000,12,12
591,A1,0.000000,56,56
591,B0,0.000000,50,50
591,A0,0.000000,17,17
591,A2,0.000000,7,8
591,B1,0.000000,60,72
591,B2,0.000000,56,56
591,C0,0.000000,7,7
591,C1,0.000000,45,46
591,C2,0.000000,12,12
592,A1,0.000000,56,56
592,B0,0.000000,50,50
592,A0,0.000000,17,17
592,A2,1000.000000,7,9
592,B1,0.000000,60,72
592,B2,0.000000,56,56
592,C0,0.000000,7,7
592,C1,0.000000,45,46
592,C2,0.000000,12,12
593,A1,0.000000,56,56
593,B0,0.000000,50,50
593,A0,0.000000,17,17
593,A2,0.000000,8,9
593,B1,0.000000,59,72
593,B2,0.000000,56,56
593,C0,0.000000,7,7
593,C1,0.000000,45,46
593,C2,0.000000,12,12
594,A1,0.000000,56,56
594,B0,0.000000,50,50
594,A0,0.000000,17,17
594,A2,1000.000000,8,10
594,B1,0.000000,58,72
594,B2,0.000000,56,56
594,C0,0.000000,7,7
594,C1,0.000000,45,46
594,C2,0.000000,12,12
595,A1,0.000000,56,56
595,B0,0.000000,50,50
595,A0,0.000000,17,17
595,A2,0.000000,8,10
595,B1,0.000000,57,72
595,B2,0.000000,56,56
595,C0,0.000000,7,7
595,C1,0.000000,45,46
595,C2,0.000000,12,12
596,A1,0.000000,56,56
596,B0,0.000000,48,48
596,A0,1000.000000,17,18
596,A2,0.000000,8,10
596,B1,0.000000,59,72
596,B2,0.000000,56,56
596,C0,0.000000,7,7
596,C1,0.000000,45,46
596,C2,0.000000,12,12
597,A1,0.000000,56,56
597,B0,0.000000,46,48
597,A0,0.000000,17,18
597,A2,0.000000,8,10
597,B1,1000.000000,60,73
597,B2,0.000000,56,56
597,C0,0.000000,7,7
597,C1,0.000000,45,46
597,C2,0.000000,12,12
598,A1,0.000000,56,56
598,B0,0.000000,45,48
598,A0,0.000000,17,18
598,A2,1000.000000,8,11
598,B1,0.000000,60,73
598,B2,0.000000,56,56
598,C0,0.000000,7,7
598,C1,0.000000,45,46
598,C2,0.000000,12,12
599,A1,0.000000,56,56
599,B0,0.000000,43,48
599,A0,0.000000,17,18
599,A2,0.000000,8,11
599,B1,0.000000,60,73
599,B2,0.000000,56,56
599,C0,0.000000,7,7
599,C1,0.000000,45,46
599,C2,0.000000,12,12
600,A1,0.000000,56,56
600,B0,0.000000,41,48
600,A0,0.000000,17,18
600,A2,0.000000,8,11
600,B1,0.000000,62,73
600,B2,0.000000,56,56
600,C0,0.000000,7,7
600,C1,0.000000,46,46
600,C2,0.000000,12,12
601,A1,0.000000,56,56
601,B0,0.000000,40,48
601,A0,0.000000,18,18
601,A2,0.000000,8,11
601,B1,0.000000,61,73
601,B2,0.000000,56,56
601,C0,0.000000,7,7
601,C1,0.000000,46,46
601,C2,0.000000,12,12
602,A1,0.000000,56,56
602,B0,0.000000,39,48
602,A0,0.000000,18,18
602,A2,0.000000,9,10
602,B1,0.000000,61,73
602,B2,1000.000000,56,57
602,C0,0.000000,7,7
602,C1,0.000000,46,46
602,C2,0.000000,12,12
603,A1,0.000000,56,56
603,B0,0.000000,38,48
603,A0,0.000000,18,18
603,A2,0.000000,9,10
603,B1,0.000000,62,73
603,B2,0.000000,56,57
603,C0,0.000000,7,7
603,C1,0.000000,46,46
603,C2,0.000000,12,12
604,A1,0.000000,56,56
604,B0,0.000000,37,47
604,A0,0.000000,18,18
604,A2,0.000000,9,10
604,B1,0.000000,61,73
604,B2,0.000000,56,57
604,C0,0.000000,7,7
604,C1,0.000000,46,46
604,C2,0.000000,12,12
605,A1,0.000000,56,56
605,B0,0.000000,35,47
605,A0,0.000000,18,18
605,A2,0.000000,9,10
605,B1,0.000000,61,73
605,B2,0.000000,57,57
605,C0,0.000000,7,7
605,C1,0.000000,46,46
605,C2,0.000000,12,12
606,A1,0.000000,56,56
606,B0,0.000000,34,47
606,A0,0.000000,18,18
606,A2,0.000000,9,10
606,B1,0.000000,62,73
606,B2,0.000000,57,57
606,C0,0.000000,7,7
606,C1,0.000000,46,46
606,C2,0.000000,12,12
607,A1,0.000000,56,56
607,B0,0.000000,34,47
607,A0,0.000000,18,18
607,A2,0.000000,9,10
607,B1,0.000000,63,73
607,B2,0.000000,57,57
607,C0,0.000000,7,7
607,C1,0.000000,46,46
607,C2,0.000000,12,12
608,A1,0.000000,56,56
608,B0,0.000000,33,47
608,A0,0.000000,18,18
608,A2,0.000000,9,10
608,B1,0.000000,65,73
608,B2,0.000000,57,57
608,C0,0.000000,7,7
608,C1,0.000000,46,46
608,C2,0.000000,12,12
609,A1,0.000000,56,56
609,B0,0.000000,34,47
609,A0,0.000000,18,18
609,A2,0.000000,9,10
609,B1,0.000000,65,73
609,B2,0.000000,57,57
609,C0,0.000000,7,7
609,C1,0.000000,46,46
609,C2,0.000000,12,12
610,A1,0.000000,56,56
610,B0,0.000000,35,47
610,A0,0.000000,18,18
610,A2,0.000000,10,10
610,B1,0.000000,67,73
610,B2,0.000000,57,57
610,C0,0.000000,7,7
610,C1,0.000000,46,46
610,C2,0.000000,12,12
611,A1,0.000000,56,56
611,B0,0.000000,34,47
611,A0,0.000000,18,18
611,A2,0.000000,10,10
611,B1,0.000000,67,73
611,B2,0.000000,56,56
611,C0,0.000000,7,7
611,C1,0.000000,46,46
611,C2,0.000000,12,12
612,A1,0.000000,56,56
612,B0,0.000000,34,47
612,A0,0.000000,18,18
612,A2,0.000000,10,10
612,B1,0.000000,68,73
612,B2,0.000000,55,56
612,C0,0.000000,7,7
612,C1,0.000000,46,46
612,C2,0.000000,12,12
613,A1,0.000000,56,56
613,B0,0.000000,35,47
613,A0,0.000000,18,18
613,A2,0.000000,10,10
613,B1,0.000000,68,73
613,B2,0.000000,54,56
613,C0,0.000000,7,7
613,C1,0.000000,46,46
613,C2,0.000000,12,12
614,A1,0.000000,56,56
614,B0,0.000000,36,47
614,A0,0.000000,18,18
614,A2,0.000000,10,10
614,B1,0.000000,69,73
614,B2,0.000000,53,56
614,C0,0.000000,7,7
614,C1,0.000000,46,46
614,C2,0.000000,12,12
615,A1,0.000000,56,56
615,B0,0.000000,37,47
615,A0,0.000000,18,18
615,A2,0.000000,10,10
615,B1,0.000000,70,73
615,B2,0.000000,52,56
615,C0,0.000000,7,7
615,C1,0.000000,46,46
615,C2,0.000000,12,12
616,A1,0.000000,56,56
616,B0,0.000000,36,47
616,A0,0.000000,18,18
616,A2,0.000000,10,10
616,B1,0.000000,71,73
616,B2,0.000000,52,56
616,C0,0.000000,7,7
616,C1,0.000000,46,46
616,C2,0.000000,12,12
617,A1,0.000000,56,56
617,B0,0.000000,36,47
617,A0,0.000000,18,18
617,A2,0.000000,10,10
617,B1,0.000000,72,73
617,B2,0.000000,51,56
617,C0,0.000000,7,7
617,C1,0.000000,46,46
617,C2,0.000000,12,12
618,A1,0.000000,56,56
618,B0,0.000000,37,47
618,A0,0.000000,18,18
618,A2,0.000000,10,10
618,B1,0.000000,72,73
618,B2,0.000000,51,56
618,C0,0.000000,6,7
618,C1,0.000000,46,46
618,C2,0.000000,12,12
619,A1,0.000000,56,56
619,B0,0.000000,38,47
619,A0,0.000000,18,18
619,A2,0.000000,10,10
619,B1,0.000000,73,73
619,B2,1000.000000,50,56
619,C0,0.000000,6,7
619,C1,0.000000,46,46
619,C2,0.000000,12,12
620,A1,0.000000,56,56
620,B0,0.000000,38,47
620,A0,0.000000,18,18
620,A2,0.000000,10,10
620,B1,0.000000,73,73
620,B2,0.000000,48,55
620,C0,0.000000,6,7
620,C1,0.000000,46,46
620,C2,0.000000,12,12
621,A1,0.000000,56,56
621,B0,0.000000,40,47
621,A0,0.000000,18,18
621,A2,1000.000000,10,11
621,B1,0.000000,73,73
621,B2,0.000000,47,55
621,C0,0.000000,6,6
621,C1,0.000000,46,46
621,C2,0.000000,12,12
622,A1,0.000000,56,56
622,B0,0.000000,40,47
622,A0,0.000000,18,18
622,A2,0.000000,10,11
622,B1,0.000000,73,73
622,B2,0.000000,45,55
622,C0,0.000000,6,6
622,C1,0.000000,46,46
622,C2,0.000000,12,12
623,A1,0.000000,56,56
623,B0,0.000000,41,47
623,A0,0.000000,18,18
623,A2,0.000000,10,11
623,B1,0.000000,73,73
623,B2,0.000000,46,55
623,C0,0.000000,6,6
623,C1,0.000000,46,46
623,C2,0.000000,12,12
624,A1,0.000000,56,56
624,B0,1000.000000,42,48
624,A0,0.000000,18,18
624,A2,0.000000,10,11
624,B1,0.000000,73,73
624,B2,0.000000,46,55
624,C0,0.000000,6,6
624,C1,0.000000,46,46
624,C2,0.000000,12,12
625,A1,0.000000,56,56
625,B0,0.000000,42,48
625,A0,0.000000,18,18
625,A2,0.000000,10,11
625,B1,0.000000,73,73
625,B2,0.000000,45,55
625,C0,0.000000,6,6
625,C1,0.000000,46,46
625,C2,0.000000,12,12
626,A1,0.000000,56,56
626,B0,0.000000,42,48
626,A0,0.000000,18,18
626,A2,0.000000,10,11
626,B1,0.000000,73,73
626,B2,0.000000,44,55
626,C0,0.000000,6,6
626,C1,0.000000,46,46
626,C2,0.000000,12,12
627,A1,0.000000,56,56
627,B0,0.000000,43,48
627,A0,0.000000,18,18
627,A2,0.000000,10,11
627,B1,0.000000,73,73
627,B2,0.000000,42,55
627,C0,0.000000,6,6
627,C1,0.000000,46,46
627,C2,0.000000,12,12
628,A1,0.000000,56,56
628,B0,0.000000,44,48
628,A0,0.000000,18,18
628,A2,0.000000,10,11
628,B1,0.000000,73,73
628,B2,0.000000,42,55
628,C0,0.000000,6,6
628,C1,0.000000,46,46
628,C2,0.000000,12,12
629,A1,0.000000,56,56
629,B0,0.000000,44,48
629,A0,0.000000,18,18
629,A2,0.000000,10,11
629,B1,0.000000,73,73
629,B2,0.000000,43,55
629,C0,0.000000,6,6
629,C1,0.000000,46,46
629,C2,0.000000,12,12
630,A1,0.000000,56,56
630,B0,0.000000,45,48
630,A0,0.000000,18,18
630,A2,0.000000,11,11
630,B1,0.000000,72,72
630,B2,0.000000,42,55
630,C0,0.000000,6,6
630,C1,0.000000,46,46
630,C2,0.000000,12,12
631,A1,0.000000,56,56
631,B0,0.000000,45,48
631,A0,0.000000,18,18
631,A2,0.000000,11,11
631,B1,0.000000,71,72
631,B2,0.000000,42,55
631,C0,0.000000,6,6
631,C1,0.000000,46,46
631,C2,0.000000,12,12
632,A1,0.000000,56,56
632,B0,0.000000,46,48
632,A0,0.000000,18,18
632,A2,0.000000,11,11
632,B1,0.000000,70,72
632,B2,0.000000,43,55
632,C0,0.000000,6,6
632,C1,0.000000,46,46
632,C2,0.000000,12,12
633,A1,0.000000,56,56
633,B0,1000.000000,47,49
633,A0,0.000000,18,18
633,A2,0.000000,10,11
633,B1,0.000000,69,72
633,B2,0.000000,42,55
633,C0,0.000000,6,6
633,C1,0.000000,46,46
633,C2,0.000000,12,12
634,A1,0.000000,56,56
634,B0,0.000000,47,49
634,A0,0.000000,18,18
634,A2,0.000000,10,11
634,B1,0.000000,68,72
634,B2,0.000000,43,55
634,C0,0.000000,6,6
634,C1,0.000000,46,46
634,C2,0.000000,12,12
635,A1,0.000000,56,56
635,B0,0.000000,48,49
635,A0,0.000000,18,18
635,A2,0.000000,10,10
635,B1,0.000000,68,72
635,B2,0.000000,43,55
635,C0,0.000000,6,6
635,C1,0.000000,46,46
635,C2,0.000000,12,12
636,A1,0.000000,56,56
636,B0,0.000000,48,49
636,A0,0.000000,18,18
636,A2,0.000000,10,10
636,B1,0.000000,67,72
636,B2,0.000000,43,55
636,C0,0.000000,6,6
636,C1,0.000000,46,46
636,C2,0.000000,12,12
637,A1,0.000000,56,56
637,B0,0.000000,48,49
637,A0,0.000000,18,18
637,A2,0.000000,10,10
637,B1,0.000000,67,72
637,B2,1000.000000,43,56
637,C0,0.000000,6,6
637,C1,0.000000,46,46
637,C2,0.000000,12,12
638,A1,0.000000,56,56
638,B0,0.000000,48,49
638,A0,0.000000,18,18
638,A2,0.000000,10,10
638,B1,0.000000,67,72
638,B2,0.000000,45,56
638,C0,0.000000,6,6
638,C1,0.000000,46,46
638,C2,0.000000,12,12
639,A1,0.000000,56,56
639,B0,0.000000,48,49
639,A0,0.000000,18,18
639,A2,0.000000,10,10
639,B1,0.000000,66,72
639,B2,0.000000,46,56
639,C0,0.000000,6,6
639,C1,0.000000,46,46
639,C2,0.000000,12,12
640,A1,0.000000,56,56
640,B0,0.000000,48,49
640,A0,0.000000,18,18
640,A2,0.000000,10,10
640,B1,0.000000,66,72
640,B2,0.000000,48,56
640,C0,0.000000,6,6
640,C1,0.000000,46,46
640,C2,0.000000,12,12
641,A1,0.000000,56,56
641,B0,0.000000,49,49
641,A0,0.000000,18,18
641,A2,0.000000,10,10
641,B1,0.000000,65,72
641,B2,0.000000,49,56
641,C0,0.000000,6,6
641,C1,0.000000,46,46
641,C2,0.000000,12,12
642,A1,0.000000,56,56
642,B0,0.000000,49,49
642,A0,0.000000,18,18
642,A2,0.000000,10,10
642,B1,0.000000,65,72
642,B2,0.000000,49,56
642,C0,0.000000,6,6
642,C1,0.000000,46,46
642,C2,0.000000,12,12
643,A1,0.000000,56,56
643,B0,0.000000,49,49
643,A0,0.000000,18,18
643,A2,0.000000,10,10
643,B1,0.000000,66,72
643,B2,0.000000,50,56
643,C0,0.000000,6,6
643,C1,0.000000,46,46
643,C2,0.000000,12,12
644,A1,0.000000,56,56
644,B0,0.000000,49,49
644,A0,0.000000,18,18
644,A2,0.000000,10,10
644,B1,0.000000,65,72
644,B2,0.000000,52,56
644,C0,0.000000,6,6
644,C1,0.000000,46,46
644,C2,0.000000,12,12
645,A1,0.000000,56,56
645,B0,0.000000,49,49
645,A0,0.000000,18,18
645,A2,0.000000,10,10
645,B1,0.000000,65,72
645,B2,0.000000,52,56
645,C0,0.000000,6,6
645,C1,0.000000,46,46
645,C2,0.000000,12,12
646,A1,0.000000,56,56
646,B0,0.000000,49,49
646,A0,0.000000,18,18
646,A2,0.000000,10,10
646,B1,0.000000,64,72
646,B2,0.000000,53,56
646,C0,0.000000,6,6
646,C1,0.000000,46,46
646,C2,0.000000,12,12
647,A1,0.000000,56,56
647,B0,0.000000,49,49
647,A0,0.000000,18,18
647,A2,0.000000,10,10
647,B1,0.000000,64,72
647,B2,0.000000,54,56
647,C0,0.000000,6,6
647,C1,0.000000,46,46
647,C2,0.000000,12,12
648,A1,0.000000,56,56
648,B0,0.000000,49,49
648,A0,0.000000,18,18
648,A2,0.000000,10,10
648,B1,0.000000,63,72
648,B2,0.000000,54,56
648,C0,0.000000,6,6
648,C1,0.000000,46,46
648,C2,0.000000,12,12
649,A1,0.000000,56,56
649,B0,0.000000,49,49
649,A0,0.000000,18,18
649,A2,0.000000,10,10
649,B1,0.000000,64,72
649,B2,0.000000,53,54
649,C0,0.000000,6,6
649,C1,0.000000,46,46
649,C2,0.000000,12,12
650,A1,0.000000,56,56
650,B0,0.000000,49,49
650,A0,0.000000,18,18
650,A2,0.000000,10,10
650,B1,0.000000,63,71
650,B2,0.000000,52,54
650,C0,0.000000,6,6
650,C1,0.000000,46,46
650,C2,0.000000,12,12
651,A1,0.000000,56,56
651,B0,0.000000,49,49
651,A0,0.000000,18,18
651,A2,0.000000,10,10
651,B1,0.000000,63,71
651,B2,0.000000,50,54
651,C0,0.000000,6,6
651,C1,0.000000,46,46
651,C2,0.000000,12,12
652,A1,0.000000,56,56
652,B0,0.000000,49,49
652,A0,0.000000,18,18
652,A2,0.000000,10,10
652,B1,1000.000000,63,72
652,B2,0.000000,48,54
652,C0,0.000000,6,6
652,C1,0.000000,46,46
652,C2,0.000000,12,12
653,A1,0.000000,56,56
653,B0,0.000000,49,49
653,A0,0.000000,18,18
653,A2,0.000000,10,10
653,B1,0.000000,63,71
653,B2,0.000000,48,54
653,C0,0.000000,6,6
653,C1,0.000000,46,46
653,C2,0.000000,12,12
654,A1,0.000000,56,56
654,B0,0.000000,49,49
654,A0,0.000000,18,18
654,A2,0.000000,10,10
654,B1,0.000000,63,71
654,B2,0.000000,46,54
654,C0,0.000000,6,6
654,C1,0.000000,46,46
654,C2,0.000000,12,12
655,A1,0.000000,56,56
655,B0,0.000000,49,49
655,A0,0.000000,18,18
655,A2,0.000000,10,10
655,B1,0.000000,62,70
655,B2,0.000000,45,54
655,C0,0.000000,6,6
655,C1,0.000000,46,46
655,C2,0.000000,12,12
656,A1,0.000000,56,56
656,B0,0.000000,49,49
656,A0,0.000000,18,18
656,A2,0.000000,10,10
656,B1,0.000000,60,70
656,B2,0.000000,42,54
656,C0,0.000000,6,6
656,C1,0.000000,46,46
656,C2,0.000000,12,12
657,A1,0.000000,56,56
657,B0,0.000000,49,49
657,A0,0.000000,18,18
657,A2,0.000000,10,10
657,B1,0.000000,59,70
657,B2,0.000000,42,54
657,C0,0.000000,6,6
657,C1,0.000000,46,46
657,C2,0.000000,12,12
658,A1,0.000000,56,56
658,B0,0.000000,49,49
658,A0,0.000000,18,18
658,A2,0.000000,10,10
658,B1,0.000000,59,70
658,B2,0.000000,42,54
658,C0,0.000000,6,6
658,C1,0.000000,46,46
658,C2,0.000000,12,12
659,A1,0.000000,56,56
659,B0,0.000000,49,49
659,A0,0.000000,18,18
659,A2,0.000000,10,10
659,B1,0.000000,59,70
659,B2,0.000000,41,54
659,C0,0.000000,6,6
659,C1,0.000000,46,46
659,C2,0.000000,12,12
660,A1,0.000000,56,56
660,B0,0.000000,49,49
660,A0,0.000000,18,18
660,A2,0.000000,10,10
660,B1,0.000000,58,70
660,B2,0.000000,40,54
660,C0,0.000000,6,6
660,C1,0.000000,46,46
660,C2,0.000000,12,12
661,A1,0.000000,56,56
661,B0,0.000000,49,49
661,A0,0.000000,18,18
661,A2,0.000000,10,10
661,B1,0.000000,59,70
661,B2,0.000000,41,54
661,C0,0.000000,6,6
661,C1,0.000000,46,46
661,C2,0.000000,12,12
662,A1,0.000000,56,56
662,B0,0.000000,49,49
662,A0,0.000000,18,18
662,A2,0.000000,10,10
662,B1,0.000000,57,70
662,B2,0.000000,39,54
662,C0,0.000000,6,6
662,C1,0.000000,46,46
662,C2,0.000000,12,12
663,A1,0.000000,56,56
663,B0,0.000000,49,49
663,A0,0.000000,18,18
663,A2,0.000000,10,10
663,B1,0.000000,56,70
663,B2,0.000000,39,54
663,C0,0.000000,6,6
663,C1,0.000000,46,46
663,C2,0.000000,12,12
664,A1,0.000000,56,56
664,B0,0.000000,49,49
664,A0,0.000000,18,18
664,A2,0.000000,10,10
664,B1,0.000000,56,70
664,B2,0.000000,39,54
664,C0,0.000000,6,6
664,C1,0.000000,46,46
664,C2,0.000000,12,12
665,A1,0.000000,56,56
665,B0,0.000000,49,49
665,A0,0.000000,18,18
665,A2,0.000000,10,10
665,B1,0.000000,56,70
665,B2,0.000000,38,54
665,C0,0.000000,6,6
665,C1,0.000000,46,46
665,C2,0.000000,11,12
666,A1,0.000000,56,56
666,B0,0.000000,49,49
666,A0,0.000000,18,18
666,A2,0.000000,10,10
666,B1,0.000000,54,70
666,B2,0.000000,37,54
666,C0,0.000000,6,6
666,C1,0.000000,46,46
666,C2,0.000000,10,11
667,A1,0.000000,56,56
667,B0,0.000000,49,49
667,A0,0.000000,18,18
667,A2,0.000000,10,10
667,B1,0.000000,54,70
667,B2,0.000000,37,54
667,C0,0.000000,6,6
667,C1,0.000000,46,46
667,C2,0.000000,9,11
668,A1,0.000000,56,56
668,B0,0.000000,49,49
668,A0,0.000000,18,18
668,A2,0.000000,10,10
668,B1,0.000000,55,70
668,B2,0.000000,37,54
668,C0,0.000000,6,6
668,C1,0.000000,46,46
668,C2,0.000000,8,11
669,A1,0.000000,56,56
669,B0,0.000000,48,48
669,A0,0.000000,18,18
669,A2,0.000000,10,10
669,B1,0.000000,54,70
669,B2,0.000000,35,54
669,C0,0.000000,6,6
669,C1,0.000000,46,46
669,C2,0.000000,7,10
670,A1,0.000000,54,54
670,B0,0.000000,47,48
670,A0,0.000000,18,18
670,A2,0.000000,10,10
670,B1,0.000000,54,70
670,B2,0.000000,37,54
670,C0,0.000000,6,6
670,C1,0.000000,46,46
670,C2,0.000000,6,10
671,A1,0.000000,52,54
671,B0,0.000000,46,48
671,A0,0.000000,18,18
671,A2,0.000000,10,10
671,B1,0.000000,55,70
671,B2,0.000000,37,54
671,C0,0.000000,6,6
671,C1,0.000000,46,46
671,C2,0.000000,5,10
672,A1,0.000000,50,54
672,B0,0.000000,45,48
672,A0,0.000000,18,18
672,A2,0.000000,10,10
672,B1,0.000000,56,70
672,B2,0.000000,39,54
672,C0,0.000000,6,6
672,C1,0.000000,46,46
672,C2,0.000000,4,10
673,A1,0.000000,48,54
673,B0,0.000000,45,48
673,A0,0.000000,18,18
673,A2,0.000000,10,10
673,B1,0.000000,56,70
673,B2,0.000000,41,54
673,C0,0.000000,6,6
673,C1,0.000000,46,46
673,C2,0.000000,3,10
674,A1,0.000000,46,54
674,B0,0.000000,44,48
674,A0,0.000000,18,18
674,A2,0.000000,10,10
674,B1,0.000000,57,70
674,B2,0.000000,42,54
674,C0,0.000000,6,6
674,C1,0.000000,45,45
674,C2,0.000000,3,10
675,A1,0.000000,44,53
675,B0,0.000000,44,48
675,A0,0.000000,18,18
675,A2,0.000000,10,10
675,B1,1000.000000,57,69
675,B2,1000.000000,44,55
675,C0,0.000000,6,6
675,C1,0.000000,43,44
675,C2,0.000000,2,10
676,A1,0.000000,41,53
676,B0,0.000000,43,48
676,A0,0.000000,18,18
676,A2,0.000000,10,10
676,B1,0.000000,57,69
676,B2,0.000000,45,55
676,C0,0.000000,6,6
676,C1,0.000000,41,44
676,C2,0.000000,1,9
677,A1,0.000000,38,53
677,B0,1000.000000,42,49
677,A0,0.000000,18,18
677,A2,0.000000,10,10
677,B1,1000.000000,55,70
677,B2,0.000000,45,55
677,C0,0.000000,6,6
677,C1,0.000000,40,44
677,C2,0.000000,0,9
678,A1,0.000000,36,53
678,B0,0.000000,42,49
678,A0,0.000000,18,18
678,A2,0.000000,10,10
678,B1,0.000000,55,69
678,B2,0.000000,47,55
678,C0,0.000000,6,6
678,C1,0.000000,38,44
678,C2,0.000000,0,9
679,A1,0.000000,35,53
679,B0,0.000000,42,49
679,A0,0.000000,18,18
679,A2,0.000000,10,10
679,B1,0.000000,53,69
679,B2,0.000000,49,55
679,C0,0.000000,6,6
679,C1,0.000000,36,44
679,C2,0.000000,0,9
680,A1,0.000000,33,53
680,B0,1000.000000,42,50
680,A0,0.000000,18,18
680,A2,0.000000,10,10
680,B1,0.000000,53,69
680,B2,0.000000,50,55
680,C0,0.000000,6,6
680,C1,0.000000,36,44
680,C2,0.000000,0,9
681,A1,0.000000,32,53
681,B0,0.000000,42,50
681,A0,0.000000,18,18
681,A2,0.000000,10,10
681,B1,0.000000,53,69
681,B2,0.000000,51,55
681,C0,0.000000,6,6
681,C1,0.000000,35,44
681,C2,0.000000,0,9
682,A1,0.000000,32,53
682,B0,0.000000,41,50
682,A0,0.000000,18,18
682,A2,0.000000,10,10
682,B1,0.000000,52,69
682,B2,0.000000,52,55
682,C0,0.000000,6,6
682,C1,0.000000,33,44
682,C2,0.000000,0,9
683,A1,0.000000,30,53
683,B0,0.000000,42,50
683,A0,0.000000,18,18
683,A2,0.000000,10,10
683,B1,0.000000,53,69
683,B2,0.000000,53,55
683,C0,0.000000,6,6
683,C1,0.000000,33,44
683,C2,0.000000,0,9
684,A1,0.000000,32,53
684,B0,0.000000,41,50
684,A0,0.000000,18,18
684,A2,0.000000,10,10
684,B1,0.000000,55,69
684,B2,0.000000,54,55
684,C0,0.000000,6,6
684,C1,0.000000,33,44
684,C2,0.000000,0,9
685,A1,0.000000,30,53
685,B0,0.000000,41,50
685,A0,0.000000,18,18
685,A2,0.000000,10,10
685,B1,0.000000,55,69
685,B2,0.000000,55,55
685,C0,0.000000,6,6
685,C1,0.000000,33,44
685,C2,0.000000,0,9
686,A1,0.000000,29,53
686,B0,0.000000,42,50
686,A0,0.000000,18,18
686,A2,0.000000,10,10
686,B1,0.000000,56,69
686,B2,0.000000,55,55
686,C0,0.000000,6,6
686,C1,0.000000,31,43
686,C2,0.000000,0,9
687,A1,0.000000,28,53
687,B0,0.000000,42,50
687,A0,0.000000,18,18
687,A2,0.000000,10,10
687,B1,0.000000,54,69
687,B2,0.000000,55,55
687,C0,0.000000,6,6
687,C1,0.000000,32,43
687,C2,0.000000,1,9
688,A1,0.000000,28,53
688,B0,0.000000,41,50
688,A0,0.000000,18,18
688,A2,0.000000,10,10
688,B1,0.000000,54,69
688,B2,0.000000,55,55
688,C0,0.000000,6,6
688,C1,0.000000,31,43
688,C2,0.000000,0,9
689,A1,0.000000,30,53
689,B0,0.000000,41,50
689,A0,0.000000,18,18
689,A2,0.000000,10,10
689,B1,0.000000,54,69
689,B2,0.000000,55,55
689,C0,0.000000,6,6
689,C1,0.000000,30,42
689,C2,0.000000,2,9
690,A1,0.000000,30,53
690,B0,0.000000,42,50
690,A0,0.000000,18,18
690,A2,0.000000,10,10
690,B1,0.000000,53,69
690,B2,0.000000,55,55
690,C0,0.000000,6,6
690,C1,0.000000,29,42
690,C2,0.000000,3,9
691,A1,0.000000,30,53
691,B0,0.000000,42,50
691,A0,0.000000,16,18
691,A2,0.000000,10,10
691,B1,0.000000,52,69
691,B2,0.000000,55,55
691,C0,0.000000,6,6
691,C1,0.000000,26,42
691,C2,0.000000,3,9
692,A1,0.000000,32,53
692,B0,0.000000,43,50
692,A0,0.000000,14,18
692,A2,0.000000,10,10
692,B1,0.000000,52,69
692,B2,0.000000,55,55
692,C0,0.000000,6,6
692,C1,0.000000,26,42
692,C2,0.000000,3,9
693,A1,0.000000,34,53
693,B0,0.000000,44,50
693,A0,0.000000,14,17
693,A2,0.000000,9,10
693,B1,0.000000,52,69
693,B2,0.000000,55,55
693,C0,0.000000,6,6
693,C1,0.000000,26,42
693,C2,0.000000,4,9
694,A1,0.000000,35,53
694,B0,0.000000,44,50
694,A0,0.000000,13,17
694,A2,0.000000,8,10
694,B1,0.000000,53,69
694,B2,0.000000,55,55
694,C0,0.000000,6,6
694,C1,0.000000,25,41
694,C2,0.000000,5,9
695,A1,0.000000,35,52
695,B0,1000.000000,45,51
695,A0,0.000000,12,16
695,A2,0.000000,7,10
695,B1,0.000000,54,69
695,B2,0.000000,55,55
695,C0,0.000000,6,6
695,C1,0.000000,22,41
695,C2,0.000000,5,9
696,A1,1000.000000,36,53
696,B0,0.000000,46,51
696,A0,0.000000,11,16
696,A2,0.000000,6,10
696,B1,2000.000000,56,71
696,B2,0.000000,55,55
696,C0,0.000000,6,6
696,C1,0.000000,21,41
696,C2,0.000000,6,9
697,A1,1000.000000,38,54
697,B0,0.000000,47,51
697,A0,0.000000,10,16
697,A2,0.000000,6,9
697,B1,0.000000,57,71
697,B2,0.000000,55,55
697,C0,0.000000,6,6
697,C1,0.000000,19,41
697,C2,0.000000,7,9
698,A1,0.000000,40,54
698,B0,0.000000,47,51
698,A0,0.000000,9,16
698,A2,0.000000,5,9
698,B1,0.000000,58,71
698,B2,0.000000,55,55
698,C0,0.000000,6,6
698,C1,0.000000,17,41
698,C2,0.000000,7,9
699,A1,0.000000,39,54
699,B0,0.000000,48,51
699,A0,0.000000,8,16
699,A2,0.000000,4,9
